product_id,product_name,date,inventory_level,category,price,restock
8,Pierced Owl Rose Gold Plated Stainless Steel Double,2025-07-18,223,jewelery,10.99,0
8,Pierced Owl Rose Gold Plated Stainless Steel Double,2025-07-19,223,jewelery,10.99,0
8,Pierced Owl Rose Gold Plated Stainless Steel Double,2025-07-20,223,jewelery,10.99,0
8,Pierced Owl Rose Gold Plated Stainless Steel Double,2025-07-21,222,jewelery,10.99,0
8,Pierced Owl Rose Gold Plated Stainless Steel Double,2025-07-22,220,jewelery,10.99,0
8,Pierced Owl Rose Gold Plated Stainless Steel Double,2025-07-23,219,jewelery,10.99,0
8,Pierced Owl Rose Gold Plated Stainless Steel Double,2025-07-24,277,jewelery,10.99,1
8,Pierced Owl Rose Gold Plated Stainless Steel Double,2025-07-25,277,jewelery,10.99,0
8,Pierced Owl Rose Gold Plated Stainless Steel Double,2025-07-26,275,jewelery,10.99,0
8,Pierced Owl Rose Gold Plated Stainless Steel Double,2025-07-27,275,jewelery,10.99,0
8,Pierced Owl Rose Gold Plated Stainless Steel Double,2025-07-28,274,jewelery,10.99,0
8,Pierced Owl Rose Gold Plated Stainless Steel Double,2025-07-29,272,jewelery,10.99,0
8,Pierced Owl Rose Gold Plated Stainless Steel Double,2025-07-30,270,jewelery,10.99,0
8,Pierced Owl Rose Gold Plated Stainless Steel Double,2025-07-31,368,jewelery,10.99,1
8,Pierced Owl Rose Gold Plated Stainless Steel Double,2025-08-01,367,jewelery,10.99,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-03,191,electronics,64.0,1
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-04,182,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-05,181,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-06,175,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-07,171,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-08,170,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-09,163,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-10,194,electronics,64.0,1
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-11,193,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-12,193,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-13,188,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-14,181,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-15,175,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-16,167,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-17,256,electronics,64.0,1
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-18,250,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-19,248,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-20,245,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-21,236,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-22,230,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-23,225,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-24,268,electronics,64.0,1
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-25,267,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-26,262,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-27,260,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-28,253,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-29,246,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-30,245,electronics,64.0,0
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-07-31,295,electronics,64.0,1
9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,2025-08-01,293,electronics,64.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-03,81,electronics,109.0,1
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-04,77,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-05,72,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-06,66,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-07,66,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-08,64,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-09,62,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-10,150,electronics,109.0,1
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-11,144,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-12,141,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-13,139,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-14,138,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-15,135,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-16,131,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-17,170,electronics,109.0,1
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-18,166,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-19,162,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-20,160,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-21,156,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-22,154,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-23,152,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-24,246,electronics,109.0,1
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-25,244,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-26,239,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-27,235,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-28,233,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-29,229,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-30,226,electronics,109.0,0
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-07-31,299,electronics,109.0,1
10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,2025-08-01,297,electronics,109.0,0
11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,2025-07-03,181,electronics,109.0,1
11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,2025-07-04,180,electronics,109.0,0
11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,2025-07-05,180,electronics,109.0,0
